transaction_id,timestamp,card_id,amount,merchant_name,merchant_category,channel,cardholder_country,merchant_country,device_id,ip_address,fraud_score,risk_level,flag_reasons,card_velocity_score,card_velocity_reason,merchant_burst_score,merchant_burst_reason,shared_device_ip_score,shared_device_ip_reason,is_flagged
tx_000376,2026-05-06 09:38:43,card_020,21.83,Amazon.com,online_retail,online,US,US,dev_2877f7d9,208.54.151.43,0,low,,0,,0,,0,,False
tx_000843,2026-05-06 10:25:55,card_045,30.84,Shopify Merchant 1,online_retail,online,FR,CA,dev_ba413b67,90.5.245.233,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000624,2026-05-06 10:32:42,card_034,20.0,RBC ATM,atm,atm,CA,CA,,,10,low,ATM transaction,0,,0,,0,,False
tx_000157,2026-05-06 11:13:08,card_008,25.75,McDonald's,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000349,2026-05-06 12:58:27,card_019,65.12,Provigo,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000686,2026-05-06 13:59:52,card_037,23.83,Videotron,utilities,online,GB,CA,dev_7dfb8438,86.150.125.27,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000803,2026-05-06 14:28:59,card_043,11.61,QuickPay Online,online_retail,online,CA,CA,dev_c832252e,70.50.10.8,0,low,,0,,0,,0,,False
tx_000922,2026-05-06 15:59:37,card_030,696.48,Best Buy,electronics,in_person,DE,DE,,,50,medium,Amount is 20.1x this card's median; Electronics purchase,0,,0,,0,,True
tx_000982,2026-05-06 16:57:00,card_000,34.86,Cineplex,entertainment,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000983,2026-05-06 17:13:00,card_000,1032.48,Newegg,electronics,online,CA,US,dev_c038c175,189.144.34.189,65,medium,Amount is 28.1x this card's median; Electronics purchase; Merchant country differs from cardholder country,0,,0,,0,,True
tx_000662,2026-05-06 18:23:50,card_036,20.0,BMO ATM,atm,atm,CA,CA,,,10,low,ATM transaction,0,,0,,0,,False
tx_000598,2026-05-06 19:10:54,card_032,57.76,Chevron,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000120,2026-05-06 19:26:18,card_006,90.87,Cafe Olimpico,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000760,2026-05-06 20:12:49,card_041,37.45,Chipotle,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000603,2026-05-06 20:21:12,card_032,70.84,La Banquise,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000984,2026-05-06 20:30:00,card_045,17.63,Tim Hortons,restaurant,in_person,FR,FR,,,0,low,,0,,0,,0,,False
tx_000282,2026-05-06 20:46:28,card_015,57.71,QuickPay Online,online_retail,online,CA,CA,dev_22a1b746,142.112.130.149,0,low,,0,,0,,0,,False
tx_000985,2026-05-06 20:57:00,card_045,1274.84,Apple Gift Card,gift_card,online,FR,US,dev_458eb503,177.20.183.221,80,high,Amount is 42.2x this card's median; Gift card purchase; Merchant country differs from cardholder country,0,,0,,0,,True
tx_000485,2026-05-06 23:06:06,card_026,32.54,Starbucks,restaurant,in_person,US,US,,,0,low,,0,,0,,0,,False
tx_000978,2026-05-07 01:28:00,card_019,96.81,Shopify Merchant 2,online_retail,in_person,CA,CA,,,10,low,Amount is 3.0x this card's median,0,,0,,0,,False
tx_000979,2026-05-07 01:36:00,card_019,378.05,Apple Gift Card,gift_card,online,CA,US,dev_bb15d86f,82.66.129.145,80,high,Amount is 11.7x this card's median; Gift card purchase; Merchant country differs from cardholder country,0,,0,,0,,True
tx_000890,2026-05-07 05:09:05,card_048,34.23,McDonald's,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000854,2026-05-07 06:13:23,card_045,80.0,Desjardins ATM,atm,atm,FR,FR,,,10,low,ATM transaction,0,,0,,0,,False
tx_000529,2026-05-07 06:51:48,card_028,126.89,IGA,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000478,2026-05-07 08:32:38,card_025,15.99,Disney+,subscription,online,CA,US,dev_0bded435,70.50.11.5,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000265,2026-05-07 10:50:21,card_014,10.67,Provigo,grocery,in_person,FR,FR,,,0,low,,0,,0,,0,,False
tx_000589,2026-05-07 12:01:22,card_032,31.76,Joe Beef,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000648,2026-05-07 12:57:48,card_035,19.99,Disney+,subscription,online,CA,US,dev_37f4b88c,142.112.98.102,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000459,2026-05-07 13:19:32,card_024,77.61,Whole Foods,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000737,2026-05-07 14:17:33,card_039,6.52,IGA,grocery,in_person,GB,GB,,,0,low,,0,,0,,0,,False
tx_000398,2026-05-07 15:19:41,card_021,131.36,QuickPay Online,online_retail,online,CA,CA,dev_176def2c,24.114.180.97,0,low,,0,,0,,0,,False
tx_000627,2026-05-07 17:52:43,card_034,17.87,Amazon.ca,online_retail,online,CA,CA,dev_a0256e48,24.114.22.80,0,low,,0,,0,,0,,False
tx_000828,2026-05-07 18:15:40,card_044,43.59,QuickPay Online,online_retail,online,GB,CA,dev_8ae75196,86.150.92.28,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000759,2026-05-07 18:46:53,card_040,3.46,Schwartz's,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000308,2026-05-07 20:09:52,card_016,24.36,Videotron,utilities,online,CA,CA,dev_bc979ff9,70.50.15.80,0,low,,0,,0,,0,,False
tx_000856,2026-05-07 21:10:55,card_046,80.0,BMO ATM,atm,atm,CA,CA,,,10,low,ATM transaction,0,,0,,0,,False
tx_000087,2026-05-07 21:20:20,card_004,20.0,Desjardins ATM,atm,atm,CA,CA,,,10,low,ATM transaction,0,,0,,0,,False
tx_000522,2026-05-07 21:50:31,card_028,16.97,Esso,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000051,2026-05-07 22:01:44,card_002,33.64,La Banquise,restaurant,in_person,MX,MX,,,0,low,,0,,0,,0,,False
tx_000014,2026-05-07 22:34:49,card_000,13.49,Bell Canada,utilities,online,CA,CA,dev_bc0178b6,99.225.131.145,0,low,,0,,0,,0,,False
tx_000819,2026-05-07 22:44:48,card_044,41.33,Metro,grocery,in_person,GB,GB,,,0,low,,0,,0,,0,,False
tx_000331,2026-05-07 23:03:21,card_018,22.44,McDonald's,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000234,2026-05-07 23:23:35,card_012,14.45,Hydro-Quebec,utilities,online,CA,CA,dev_08e633ee,24.114.143.242,0,low,,0,,0,,0,,False
tx_000796,2026-05-07 23:48:01,card_042,26.55,Whole Foods,grocery,in_person,US,US,,,0,low,,0,,0,,0,,False
tx_000311,2026-05-08 03:32:58,card_016,126.47,Loblaws,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000564,2026-05-08 03:36:44,card_030,20.87,Shopify Merchant 1,online_retail,online,DE,CA,dev_f003a772,188.62.169.235,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000661,2026-05-08 04:22:19,card_036,50.92,Shopify Merchant 2,online_retail,online,CA,CA,dev_f8ffc747,70.50.204.42,0,low,,0,,0,,0,,False
tx_000312,2026-05-08 04:38:23,card_017,8.23,AliExpress,online_retail,online,CA,CN,dev_d0ff1fad,70.50.164.31,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000300,2026-05-08 05:50:28,card_016,22.69,Loblaws,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000654,2026-05-08 07:16:30,card_035,61.71,Joe Beef,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000201,2026-05-08 09:25:09,card_010,26.05,AliExpress,online_retail,online,US,CN,dev_26274369,208.54.18.228,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000177,2026-05-08 09:44:47,card_009,57.64,Chipotle,restaurant,in_person,US,US,,,10,low,Amount is 3.2x this card's median,0,,0,,0,,False
tx_000579,2026-05-08 11:10:24,card_031,100.0,Desjardins ATM,atm,atm,CA,CA,,,10,low,ATM transaction,0,,0,,0,,False
tx_000333,2026-05-08 12:00:57,card_018,16.17,Tim Hortons,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000430,2026-05-08 13:45:10,card_023,23.97,La Banquise,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000214,2026-05-08 13:48:26,card_011,17.36,Provigo,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000838,2026-05-08 14:13:24,card_044,28.92,eBay,online_retail,online,GB,US,dev_8ae75196,151.225.203.89,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000858,2026-05-08 14:33:35,card_046,15.42,Chipotle,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000641,2026-05-08 14:36:32,card_034,60.0,Desjardins ATM,atm,atm,CA,CA,,,20,low,Amount is 4.0x this card's median; ATM transaction,0,,0,,0,,False
tx_000667,2026-05-08 16:43:56,card_036,25.09,AliExpress,online_retail,online,CA,CN,dev_b7bc6824,70.50.205.122,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000756,2026-05-08 16:45:32,card_040,11.99,Netflix,subscription,online,CA,US,dev_abd8db53,24.114.113.109,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000712,2026-05-08 17:45:53,card_038,30.99,Loblaws,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000117,2026-05-08 19:06:44,card_006,66.18,Joe Beef,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000113,2026-05-08 19:34:03,card_006,13.99,Disney+,subscription,online,CA,US,dev_1321b774,70.50.19.105,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000419,2026-05-08 19:35:10,card_022,11.99,Disney+,subscription,online,CA,US,dev_7730dc61,24.114.217.2,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000915,2026-05-08 19:58:44,card_049,67.25,Amazon.ca,online_retail,online,CA,CA,dev_2d66c302,70.50.39.72,10,low,Amount is 4.2x this card's median,0,,0,,0,,False
tx_000567,2026-05-08 20:24:46,card_030,34.66,Cineplex,entertainment,in_person,DE,DE,,,0,low,,0,,0,,0,,False
tx_000488,2026-05-08 21:24:21,card_026,8.83,Chevron,gas,in_person,US,US,,,0,low,,0,,0,,0,,False
tx_000343,2026-05-08 21:26:55,card_018,41.8,Cafe Olimpico,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000631,2026-05-08 22:43:04,card_034,7.31,Chevron,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000384,2026-05-08 23:13:27,card_020,44.39,QuickPay Online,online_retail,online,US,CA,dev_2877f7d9,73.15.30.41,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000481,2026-05-08 23:23:17,card_026,41.42,Petro-Canada,gas,in_person,US,US,,,0,low,,0,,0,,0,,False
tx_000472,2026-05-08 23:54:10,card_025,200.0,Desjardins ATM,atm,atm,CA,CA,,,30,low,Amount is 7.7x this card's median; ATM transaction,0,,0,,0,,False
tx_000876,2026-05-09 00:51:56,card_047,14.73,Amazon.com,online_retail,online,CA,US,dev_dcad83da,24.114.137.39,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000100,2026-05-09 01:16:46,card_005,15.01,Joe Beef,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000392,2026-05-09 02:23:08,card_021,58.55,Tim Hortons,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000373,2026-05-09 02:47:44,card_020,33.64,Amazon.com,online_retail,online,US,US,dev_2877f7d9,73.15.137.205,0,low,,0,,0,,0,,False
tx_000864,2026-05-09 03:06:55,card_046,20.0,RBC ATM,atm,atm,CA,CA,,,10,low,ATM transaction,0,,0,,0,,False
tx_000626,2026-05-09 03:24:31,card_034,24.73,Petro-Canada,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000516,2026-05-09 03:26:04,card_027,122.95,Metro,grocery,in_person,CA,CA,,,10,low,Amount is 3.7x this card's median,0,,0,,0,,False
tx_000514,2026-05-09 03:30:13,card_027,100.0,Desjardins ATM,atm,atm,CA,CA,,,20,low,Amount is 3.0x this card's median; ATM transaction,0,,0,,0,,False
tx_000090,2026-05-09 03:55:11,card_005,40.0,BMO ATM,atm,atm,CA,CA,,,10,low,ATM transaction,0,,0,,0,,False
tx_000663,2026-05-09 05:13:50,card_036,79.04,Esso,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000902,2026-05-09 06:54:29,card_048,14.42,Amazon.ca,online_retail,online,CA,CA,dev_3bbcb503,99.225.126.111,0,low,,0,,0,,0,,False
tx_000574,2026-05-09 07:37:54,card_031,24.44,Etsy,online_retail,online,CA,US,dev_3692eb01,99.225.237.104,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000827,2026-05-09 07:45:59,card_044,55.66,Metro,grocery,in_person,GB,GB,,,0,low,,0,,0,,0,,False
tx_000344,2026-05-09 07:46:14,card_018,100.0,RBC ATM,atm,atm,CA,CA,,,20,low,Amount is 3.1x this card's median; ATM transaction,0,,0,,0,,False
tx_000581,2026-05-09 07:51:45,card_031,13.81,IGA,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000749,2026-05-09 09:18:47,card_040,41.5,Schwartz's,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000322,2026-05-09 11:02:07,card_017,21.83,Shopify Merchant 1,online_retail,online,CA,CA,dev_d0ff1fad,142.112.242.111,0,low,,0,,0,,0,,False
tx_000262,2026-05-09 11:20:45,card_014,5.48,Amazon.com,online_retail,online,FR,US,dev_415fec02,82.66.240.11,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000829,2026-05-09 13:30:53,card_044,100.0,RBC ATM,atm,atm,GB,GB,,,10,low,ATM transaction,0,,0,,0,,False
tx_000433,2026-05-09 14:04:53,card_023,106.9,Loblaws,grocery,in_person,CA,CA,,,20,low,Amount is 9.5x this card's median,0,,0,,0,,False
tx_000720,2026-05-09 15:32:10,card_038,14.31,Starbucks,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000458,2026-05-09 16:18:04,card_024,40.0,Desjardins ATM,atm,atm,CA,CA,,,10,low,ATM transaction,0,,0,,0,,False
tx_000825,2026-05-09 16:55:37,card_044,40.0,BMO ATM,atm,atm,GB,GB,,,10,low,ATM transaction,0,,0,,0,,False
tx_000676,2026-05-09 17:29:19,card_036,28.46,Chevron,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000633,2026-05-09 17:34:09,card_034,12.76,Amazon.com,online_retail,online,CA,US,dev_a9c78771,99.225.148.97,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000893,2026-05-09 18:22:48,card_048,27.06,Etsy,online_retail,online,CA,US,dev_3bbcb503,70.50.153.50,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000774,2026-05-09 18:41:55,card_041,471.21,Schwartz's,restaurant,in_person,CA,CA,,,35,low,Amount is 18.3x this card's median,0,,0,,0,,False
tx_000258,2026-05-09 19:16:53,card_013,56.3,Shell,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000055,2026-05-09 19:30:09,card_003,33.11,Loblaws,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000740,2026-05-09 20:11:49,card_040,170.53,Cineplex,entertainment,in_person,CA,CA,,,20,low,Amount is 8.5x this card's median,0,,0,,0,,False
tx_000605,2026-05-09 21:04:30,card_033,107.66,Chevron,gas,in_person,GB,GB,,,0,low,,0,,0,,0,,False
tx_000451,2026-05-09 21:06:18,card_024,51.91,Loblaws,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000660,2026-05-09 21:32:59,card_036,44.21,IGA,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000003,2026-05-09 23:12:57,card_000,11.77,La Banquise,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000509,2026-05-10 02:00:06,card_027,19.82,Esso,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000790,2026-05-10 03:12:46,card_042,18.24,Whole Foods,grocery,in_person,US,US,,,0,low,,0,,0,,0,,False
tx_000698,2026-05-10 05:05:42,card_037,174.12,McDonald's,restaurant,in_person,CA,CA,,,10,low,Amount is 3.3x this card's median,0,,0,,0,,False
tx_000128,2026-05-10 05:39:26,card_007,40.0,BMO ATM,atm,atm,US,US,,,10,low,ATM transaction,0,,0,,0,,False
tx_000510,2026-05-10 06:23:57,card_027,63.43,Schwartz's,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000568,2026-05-10 06:52:51,card_030,39.07,AliExpress,online_retail,online,DE,CN,dev_f7415d64,95.91.249.80,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000072,2026-05-10 09:19:18,card_003,81.0,eBay,online_retail,online,CA,US,dev_6fdbe52d,70.50.165.146,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000130,2026-05-10 09:55:56,card_007,12.34,Loblaws,grocery,in_person,US,US,,,0,low,,0,,0,,0,,False
tx_000457,2026-05-10 10:15:45,card_024,34.48,Metro,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000778,2026-05-10 12:05:43,card_041,69.94,Tim Hortons,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000278,2026-05-10 12:53:45,card_015,46.65,Starbucks,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000674,2026-05-10 13:08:32,card_036,200.0,RBC ATM,atm,atm,CA,CA,,,20,low,Amount is 4.0x this card's median; ATM transaction,0,,0,,0,,False
tx_000766,2026-05-10 14:54:25,card_041,475.35,Cineplex,entertainment,in_person,CA,CA,,,35,low,Amount is 18.5x this card's median,0,,0,,0,,False
tx_000869,2026-05-10 16:42:02,card_046,56.29,Chipotle,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000757,2026-05-10 17:34:59,card_040,5.95,Shell,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000012,2026-05-10 18:09:35,card_000,19.81,Cafe Olimpico,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000032,2026-05-10 18:09:55,card_001,51.34,Shopify Merchant 1,online_retail,online,CA,CA,dev_8d790a73,99.225.164.236,0,low,,0,,0,,0,,False
tx_000125,2026-05-10 19:13:29,card_007,19.14,IGA,grocery,in_person,US,US,,,0,low,,0,,0,,0,,False
tx_000149,2026-05-10 22:58:54,card_008,96.96,Metro,grocery,in_person,CA,CA,,,10,low,Amount is 3.8x this card's median,0,,0,,0,,False
tx_000550,2026-05-10 23:21:01,card_029,18.54,Etsy,online_retail,online,CA,US,dev_72eedf3c,142.112.26.156,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000810,2026-05-10 23:47:27,card_043,20.08,Amazon.com,online_retail,online,CA,US,dev_c832252e,70.50.158.7,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000313,2026-05-10 23:52:41,card_017,31.47,Joe Beef,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000409,2026-05-11 00:43:52,card_021,30.12,Etsy,online_retail,online,CA,US,dev_176def2c,99.225.251.216,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000019,2026-05-11 01:11:16,card_000,74.42,Tim Hortons,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000602,2026-05-11 02:01:27,card_032,29.45,Schwartz's,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000684,2026-05-11 03:42:56,card_037,49.58,Cafe Olimpico,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000039,2026-05-11 04:40:15,card_002,11.99,Spotify,subscription,online,MX,SE,dev_c2b98918,189.144.190.31,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000464,2026-05-11 06:09:21,card_025,9.99,Disney+,subscription,online,CA,US,dev_0bded435,24.114.106.247,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000261,2026-05-11 06:37:23,card_014,51.29,Joe Beef,restaurant,in_person,FR,FR,,,0,low,,0,,0,,0,,False
tx_000484,2026-05-11 08:06:17,card_026,20.06,Tim Hortons,restaurant,in_person,US,US,,,0,low,,0,,0,,0,,False
tx_000134,2026-05-11 08:26:20,card_007,20.72,Hydro-Quebec,utilities,online,US,CA,dev_5d017d53,98.207.123.245,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000572,2026-05-11 10:01:43,card_031,56.96,Amazon.com,online_retail,online,CA,US,dev_3692eb01,142.112.99.200,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000622,2026-05-11 11:25:02,card_033,20.14,Provigo,grocery,in_person,GB,GB,,,0,low,,0,,0,,0,,False
tx_000679,2026-05-11 11:27:52,card_036,96.35,QuickPay Online,online_retail,online,CA,CA,dev_b7bc6824,70.50.226.70,0,low,,0,,0,,0,,False
tx_000669,2026-05-11 12:01:14,card_036,83.4,eBay,online_retail,online,CA,US,dev_f8ffc747,24.114.247.230,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000212,2026-05-11 12:47:36,card_011,8.71,Joe Beef,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000968,2026-05-11 13:46:00,card_038,11.21,Shopify Merchant 1,online_retail,online,CA,CA,dev_52f96bdf,208.54.80.124,0,low,,0,,0,,0,,False
tx_000969,2026-05-11 13:49:16,card_038,4.68,AliExpress,online_retail,online,CA,CN,dev_52f96bdf,208.54.80.124,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000970,2026-05-11 13:52:42,card_038,5.72,Shopify Merchant 1,online_retail,online,CA,CA,dev_52f96bdf,208.54.80.124,0,low,,0,,0,,0,,False
tx_000977,2026-05-11 13:53:16,card_038,5.39,Shopify Merchant 2,online_retail,online,CA,CA,dev_52f96bdf,208.54.80.124,30,low,4 transactions on same card within 10 minutes,30,4 transactions on same card within 10 minutes,0,,0,,False
tx_000971,2026-05-11 13:53:38,card_038,3.64,Shopify Merchant 1,online_retail,online,CA,CA,dev_52f96bdf,208.54.80.124,30,low,5 transactions on same card within 10 minutes,30,5 transactions on same card within 10 minutes,0,,0,,False
tx_000972,2026-05-11 13:56:05,card_038,11.41,Shopify Merchant 1,online_retail,online,CA,CA,dev_52f96bdf,208.54.80.124,30,low,5 transactions on same card within 10 minutes,30,5 transactions on same card within 10 minutes,0,,0,,False
tx_000973,2026-05-11 14:00:25,card_038,2.7,Shopify Merchant 2,online_retail,online,CA,CA,dev_52f96bdf,208.54.80.124,30,low,5 transactions on same card within 10 minutes,30,5 transactions on same card within 10 minutes,0,,0,,False
tx_000974,2026-05-11 14:04:25,card_038,11.57,Shopify Merchant 1,online_retail,online,CA,CA,dev_52f96bdf,208.54.80.124,0,low,,0,,0,,0,,False
tx_000976,2026-05-11 14:06:56,card_038,4.17,Shopify Merchant 1,online_retail,online,CA,CA,dev_52f96bdf,208.54.80.124,0,low,,0,,0,,0,,False
tx_000975,2026-05-11 14:08:47,card_038,11.32,AliExpress,online_retail,online,CA,CN,dev_52f96bdf,208.54.80.124,45,low,Merchant country differs from cardholder country; 4 transactions on same card within 10 minutes,30,4 transactions on same card within 10 minutes,0,,0,,False
tx_000553,2026-05-11 14:56:19,card_029,40.0,BMO ATM,atm,atm,CA,CA,,,10,low,ATM transaction,0,,0,,0,,False
tx_000411,2026-05-11 15:57:40,card_021,90.0,Provigo,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000659,2026-05-11 16:10:54,card_035,29.37,Videotron,utilities,online,CA,CA,dev_37f4b88c,24.114.151.64,0,low,,0,,0,,0,,False
tx_000024,2026-05-11 16:33:53,card_001,55.49,AliExpress,online_retail,online,CA,CN,dev_8080a2c9,99.225.247.252,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000426,2026-05-11 17:29:46,card_023,14.99,Shopify Merchant 2,online_retail,online,CA,CA,dev_72d3f36b,24.114.241.133,0,low,,0,,0,,0,,False
tx_000204,2026-05-11 18:51:47,card_010,101.04,Amazon.com,online_retail,online,US,US,dev_94ddeaf2,208.54.42.229,10,low,Amount is 3.6x this card's median,0,,0,,0,,False
tx_000462,2026-05-11 19:51:01,card_024,40.0,BMO ATM,atm,atm,CA,CA,,,10,low,ATM transaction,0,,0,,0,,False
tx_000275,2026-05-11 21:29:48,card_014,15.13,Joe Beef,restaurant,in_person,FR,FR,,,0,low,,0,,0,,0,,False
tx_000429,2026-05-11 21:46:00,card_023,10.16,McDonald's,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000523,2026-05-11 22:14:13,card_028,80.0,BMO ATM,atm,atm,CA,CA,,,10,low,ATM transaction,0,,0,,0,,False
tx_000089,2026-05-11 22:33:15,card_005,47.26,Whole Foods,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000339,2026-05-11 23:57:27,card_018,20.99,Amazon.com,online_retail,online,CA,US,dev_b6cde5be,99.225.139.65,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000059,2026-05-12 02:49:55,card_003,49.05,Amazon.com,online_retail,online,CA,US,dev_6fdbe52d,99.225.127.25,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000225,2026-05-12 03:12:03,card_012,12.64,Amazon.ca,online_retail,online,CA,CA,dev_08e633ee,70.50.117.151,0,low,,0,,0,,0,,False
tx_000652,2026-05-12 03:23:59,card_035,15.99,Spotify,subscription,online,CA,SE,dev_37f4b88c,99.225.12.169,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000939,2026-05-12 05:12:00,card_023,10.98,Shopify Merchant 2,online_retail,online,CA,CA,dev_c71fd72a,189.144.75.233,0,low,,0,,0,,0,,False
tx_000940,2026-05-12 05:14:19,card_023,11.58,QuickPay Online,online_retail,online,CA,CA,dev_c71fd72a,189.144.75.233,0,low,,0,,0,,0,,False
tx_000941,2026-05-12 05:15:28,card_023,9.18,Shopify Merchant 1,online_retail,online,CA,CA,dev_c71fd72a,189.144.75.233,0,low,,0,,0,,0,,False
tx_000945,2026-05-12 05:15:31,card_023,2.54,Shopify Merchant 1,online_retail,online,CA,CA,dev_c71fd72a,189.144.75.233,30,low,4 transactions on same card within 10 minutes,30,4 transactions on same card within 10 minutes,0,,0,,False
tx_000942,2026-05-12 05:15:46,card_023,7.52,AliExpress,online_retail,online,CA,CN,dev_c71fd72a,189.144.75.233,45,low,Merchant country differs from cardholder country; 5 transactions on same card within 10 minutes,30,5 transactions on same card within 10 minutes,0,,0,,False
tx_000947,2026-05-12 05:19:04,card_023,1.5,Shopify Merchant 1,online_retail,online,CA,CA,dev_c71fd72a,189.144.75.233,30,low,6 transactions on same card within 10 minutes,30,6 transactions on same card within 10 minutes,0,,0,,False
tx_000943,2026-05-12 05:20:11,card_023,10.45,QuickPay Online,online_retail,online,CA,CA,dev_c71fd72a,189.144.75.233,30,low,7 transactions on same card within 10 minutes,30,7 transactions on same card within 10 minutes,0,,0,,False
tx_000944,2026-05-12 05:27:34,card_023,2.71,QuickPay Online,online_retail,online,CA,CA,dev_c71fd72a,189.144.75.233,0,low,,0,,0,,0,,False
